Czechia, Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 02/02/2023
Year    ARDY   Cohort       Exposure
1973     41     1932        61460.28
1973     42     1931        63577.33
1973     43     1930        65590.65
1973     44     1929        64502.65
1973     45     1928        65369.23
1973     46     1927        65586.69
1973     47     1926        67174.61
1973     48     1925        68302.31
1973     49     1924        70614.24
1973     50     1923        72131.91
1973     51     1922        72964.65
1973     52     1921        70627.81
1973     53     1920        66545.59
1973     54     1919        50919.35
1973     55     1918        31894.12
1974     12     1962        33000.55
1974     13     1961        62011.08
1974     14     1960        60928.48
1974     15     1959        61373.94
1974     16     1958        67973.30
1974     17     1957        72611.96
1974     18     1956        76486.16
1974     19     1955        77791.98
1974     20     1954        79486.08
1974     21     1953        80719.96
1974     22     1952        83011.71
1974     23     1951        84667.05
1974     24     1950        83660.96
1974     25     1949        82427.70
1974     26     1948        85963.66
1974     27     1947        89326.34
1974     28     1946        87023.46
1974     29     1945        74009.13
1974     30     1944        75839.79
1974     31     1943        73783.28
1974     32     1942        66202.39
1974     33     1941        63778.71
1974     34     1940        62959.21
1974     35     1939        56690.74
1974     36     1938        54878.35
1974     37     1937        52716.24
1974     38     1936        52786.79
1974     39     1935        54837.66
1974     40     1934        56245.26
1974     41     1933        57501.26
1974     42     1932        61276.37
1974     43     1931        63471.00
1974     44     1930        65383.93
1974     45     1929        64380.83
1974     46     1928        65142.43
1974     47     1927        65376.56
1974     48     1926        66969.27
1974     49     1925        68009.30
1974     50     1924        70339.07
1974     51     1923        71770.98
1974     52     1922        72615.95
1974     53     1921        70209.08
1974     54     1920        66238.75
1974     55     1919        50459.88
1975     12     1963        35090.43
1975     13     1962        63926.19
1975     14     1961        61970.51
1975     15     1960        60910.53
1975     16     1959        61377.83
1975     17     1958        68005.48
1975     18     1957        72620.11
1975     19     1956        76466.51
1975     20     1955        77825.91
1975     21     1954        79540.68
1975     22     1953        80788.66
1975     23     1952        83037.49
1975     24     1951        84681.96
1975     25     1950        83647.84
1975     26     1949        82344.13
1975     27     1948        85917.08
1975     28     1947        89165.21
1975     29     1946        86830.12
1975     30     1945        74012.68
1975     31     1944        75738.79
1975     32     1943        73631.83
1975     33     1942        66140.49
1975     34     1941        63683.02
1975     35     1940        62870.12
1975     36     1939        56651.67
1975     37     1938        54773.98
1975     38     1937        52671.28
1975     39     1936        52706.56
1975     40     1935        54733.12
1975     41     1934        56116.47
1975     42     1933        57372.81
1975     43     1932        61093.45
1975     44     1931        63358.98
1975     45     1930        65161.94
1975     46     1929        64250.89
1975     47     1928        64896.92
1975     48     1927        65160.75
1975     49     1926        66762.19
1975     50     1925        67701.24
1975     51     1924        70040.94
1975     52     1923        71383.10
1975     53     1922        72230.75
1975     54     1921        69761.66
1975     55     1920        65902.91
1976     12     1964        37714.75
1976     13     1963        69644.33
1976     14     1962        63943.09
1976     15     1961        61927.39
1976     16     1960        60892.49
1976     17     1959        61385.48
1976     18     1958        68038.28
1976     19     1957        72627.13
1976     20     1956        76449.38
1976     21     1955        77853.98
1976     22     1954        79596.60
1976     23     1953        80853.44
1976     24     1952        83060.55
1976     25     1951        84694.67
1976     26     1950        83627.58
1976     27     1949        82267.29
1976     28     1948        85871.58
1976     29     1947        89002.59
1976     30     1946        86629.77
1976     31     1945        74012.72
1976     32     1944        75632.47
1976     33     1943        73472.37
1976     34     1942        66072.24
1976     35     1941        63590.66
1976     36     1940        62776.36
1976     37     1939        56615.59
1976     38     1938        54665.61
1976     39     1937        52623.76
1976     40     1936        52618.02
1976     41     1935        54612.06
1976     42     1934        55980.46
1976     43     1933        57245.15
1976     44     1932        60916.22
1976     45     1931        63254.23
1976     46     1930        64921.16
1976     47     1929        64103.79
1976     48     1928        64650.55
1976     49     1927        64940.82
1976     50     1926        66528.16
1976     51     1925        67375.68
1976     52     1924        69714.12
1976     53     1923        70992.41
1976     54     1922        71849.24
1976     55     1921        69286.94
1977     12     1965        36245.95
1977     13     1964        72482.11
1977     14     1963        69554.96
1977     15     1962        63955.89
1977     16     1961        61882.33
1977     17     1960        60870.93
1977     18     1959        61389.60
1977     19     1958        68063.43
1977     20     1957        72632.78
1977     21     1956        76436.78
1977     22     1955        77884.64
1977     23     1954        79645.00
1977     24     1953        80915.68
1977     25     1952        83083.41
1977     26     1951        84699.43
1977     27     1950        83607.54
1977     28     1949        82191.63
1977     29     1948        85823.32
1977     30     1947        88837.45
1977     31     1946        86426.97
1977     32     1945        74012.33
1977     33     1944        75529.14
1977     34     1943        73314.25
1977     35     1942        66003.33
1977     36     1941        63502.31
1977     37     1940        62683.28
1977     38     1939        56577.51
1977     39     1938        54560.58
1977     40     1937        52569.18
1977     41     1936        52519.74
1977     42     1935        54473.48
1977     43     1934        55829.90
1977     44     1933        57110.99
1977     45     1932        60729.79
1977     46     1931        63120.82
1977     47     1930        64669.85
1977     48     1929        63937.78
1977     49     1928        64402.01
1977     50     1927        64696.09
1977     51     1926        66261.91
1977     52     1925        67030.58
1977     53     1924        69367.75
1977     54     1923        70571.24
1977     55     1922        71437.77
1978     12     1966        34066.06
1978     13     1965        69288.41
1978     14     1964        72448.32
1978     15     1963        69460.51
1978     16     1962        63963.76
1978     17     1961        61827.51
1978     18     1960        60845.88
1978     19     1959        61392.32
1978     20     1958        68084.91
1978     21     1957        72641.40
1978     22     1956        76425.57
1978     23     1955        77911.55
1978     24     1954        79691.02
1978     25     1953        80978.02
1978     26     1952        83102.86
1978     27     1951        84705.87
1978     28     1950        83592.35
1978     29     1949        82110.66
1978     30     1948        85780.15
1978     31     1947        88673.38
1978     32     1946        86232.20
1978     33     1945        74007.80
1978     34     1944        75423.81
1978     35     1943        73153.80
1978     36     1942        65926.42
1978     37     1941        63397.62
1978     38     1940        62579.86
1978     39     1939        56516.44
1978     40     1938        54449.55
1978     41     1937        52503.06
1978     42     1936        52409.67
1978     43     1935        54335.61
1978     44     1934        55674.23
1978     45     1933        56969.77
1978     46     1932        60530.94
1978     47     1931        62952.28
1978     48     1930        64409.62
1978     49     1929        63756.80
1978     50     1928        64136.28
1978     51     1927        64432.96
1978     52     1926        65965.45
1978     53     1925        66650.67
1978     54     1924        68964.74
1978     55     1923        70092.71
1979     12     1967        33781.15
1979     13     1966        66264.79
1979     14     1965        69246.36
1979     15     1964        72416.22
1979     16     1963        69358.13
1979     17     1962        63971.73
1979     18     1961        61767.56
1979     19     1960        60823.01
1979     20     1959        61389.82
1979     21     1958        68105.34
1979     22     1957        72659.69
1979     23     1956        76414.95
1979     24     1955        77937.27
1979     25     1954        79733.42
1979     26     1953        81037.71
1979     27     1952        83125.40
1979     28     1951        84713.63
1979     29     1950        83569.66
1979     30     1949        82028.08
1979     31     1948        85726.79
1979     32     1947        88509.22
1979     33     1946        86032.29
1979     34     1945        73994.31
1979     35     1944        75304.14
1979     36     1943        72989.68
1979     37     1942        65847.85
1979     38     1941        63294.27
1979     39     1940        62473.43
1979     40     1939        56434.70
1979     41     1938        54338.18
1979     42     1937        52424.46
1979     43     1936        52282.24
1979     44     1935        54197.03
1979     45     1934        55513.70
1979     46     1933        56812.86
1979     47     1932        60315.36
1979     48     1931        62772.27
1979     49     1930        64130.05
1979     50     1929        63546.34
1979     51     1928        63836.85
1979     52     1927        64140.26
1979     53     1926        65621.74
1979     54     1925        66230.95
1979     55     1924        68506.79
1980     12     1968        33848.98
1980     13     1967        65541.69
1980     14     1966        66252.12
1980     15     1965        69207.32
1980     16     1964        72378.09
1980     17     1963        69274.72
1980     18     1962        63970.62
1980     19     1961        61723.82
1980     20     1960        60805.00
1980     21     1959        61386.40
1980     22     1958        68108.26
1980     23     1957        72682.75
1980     24     1956        76406.19
1980     25     1955        77960.86
1980     26     1954        79762.56
1980     27     1953        81082.23
1980     28     1952        83135.08
1980     29     1951        84710.18
1980     30     1950        83537.55
1980     31     1949        81945.75
1980     32     1948        85661.35
1980     33     1947        88353.07
1980     34     1946        85836.59
1980     35     1945        73960.60
1980     36     1944        75166.38
1980     37     1943        72835.88
1980     38     1942        65765.54
1980     39     1941        63185.24
1980     40     1940        62354.61
1980     41     1939        56364.68
1980     42     1938        54194.72
1980     43     1937        52331.63
1980     44     1936        52157.63
1980     45     1935        54043.21
1980     46     1934        55344.30
1980     47     1933        56646.91
1980     48     1932        60081.55
1980     49     1931        62567.98
1980     50     1930        63844.41
1980     51     1929        63279.75
1980     52     1928        63507.30
1980     53     1927        63822.32
1980     54     1926        65252.62
1980     55     1925        65766.41
1981     12     1969        35038.81
1981     13     1968        65845.66
1981     14     1967        65536.33
1981     15     1966        66251.08
1981     16     1965        69180.43
1981     17     1964        72328.24
1981     18     1963        69282.07
1981     19     1962        63925.59
1981     20     1961        61731.35
1981     21     1960        60801.87
1981     22     1959        61394.06
1981     23     1958        67991.57
1981     24     1957        72731.78
1981     25     1956        76358.00
1981     26     1955        77944.91
1981     27     1954        79722.09
1981     28     1953        81021.81
1981     29     1952        83079.75
1981     30     1951        84661.86
1981     31     1950        83474.94
1981     32     1949        81874.32
1981     33     1948        85505.38
1981     34     1947        88272.11
1981     35     1946        85718.26
1981     36     1945        73861.70
1981     37     1944        74994.60
1981     38     1943        72781.61
1981     39     1942        65698.67
1981     40     1941        63096.90
1981     41     1940        62194.12
1981     42     1939        56323.73
1981     43     1938        54043.11
1981     44     1937        52242.33
1981     45     1936        52054.69
1981     46     1935        53864.32
1981     47     1934        55188.48
1981     48     1933        56513.17
1981     49     1932        59846.11
1981     50     1931        62330.78
1981     51     1930        63602.37
1981     52     1929        62969.42
1981     53     1928        63170.33
1981     54     1927        63462.20
1981     55     1926        64854.24
1982     12     1970        36306.39
1982     13     1969        67687.34
1982     14     1968        65812.46
1982     15     1967        65518.93
1982     16     1966        66267.00
1982     17     1965        69158.72
1982     18     1964        72265.78
1982     19     1963        69357.42
1982     20     1962        63849.67
1982     21     1961        61770.19
1982     22     1960        60818.57
1982     23     1959        61411.87
1982     24     1958        67783.09
1982     25     1957        72809.82
1982     26     1956        76279.09
1982     27     1955        77892.66
1982     28     1954        79629.67
1982     29     1953        80872.60
1982     30     1952        82975.44
1982     31     1951        84571.15
1982     32     1950        83383.71
1982     33     1949        81809.03
1982     34     1948        85270.86
1982     35     1947        88251.27
1982     36     1946        85656.40
1982     37     1945        73710.03
1982     38     1944        74796.57
1982     39     1943        72792.22
1982     40     1942        65616.61
1982     41     1941        63024.25
1982     42     1940        61996.38
1982     43     1939        56295.42
1982     44     1938        53893.12
1982     45     1937        52154.25
1982     46     1936        51947.09
1982     47     1935        53661.64
1982     48     1934        55033.63
1982     49     1933        56378.43
1982     50     1932        59609.70
1982     51     1931        62060.86
1982     52     1930        63389.87
1982     53     1929        62641.00
1982     54     1928        62818.67
1982     55     1927        63078.74
1983     12     1971        38266.87
1983     13     1970        70776.66
1983     14     1969        67606.62
1983     15     1968        65774.10
1983     16     1967        65498.59
1983     17     1966        66277.64
1983     18     1965        69137.23
1983     19     1964        72196.77
1983     20     1963        69433.83
1983     21     1962        63775.75
1983     22     1961        61805.77
1983     23     1960        60836.86
1983     24     1959        61431.51
1983     25     1958        67580.83
1983     26     1957        72890.38
1983     27     1956        76199.86
1983     28     1955        77832.99
1983     29     1954        79539.00
1983     30     1953        80727.93
1983     31     1952        82865.58
1983     32     1951        84475.65
1983     33     1950        83291.58
1983     34     1949        81740.68
1983     35     1948        85029.69
1983     36     1947        88224.91
1983     37     1946        85591.59
1983     38     1945        73546.85
1983     39     1944        74581.53
1983     40     1943        72790.16
1983     41     1942        65519.88
1983     42     1941        62945.59
1983     43     1940        61778.97
1983     44     1939        56250.12
1983     45     1938        53735.12
1983     46     1937        52048.73
1983     47     1936        51816.76
1983     48     1935        53451.12
1983     49     1934        54846.03
1983     50     1933        56219.92
1983     51     1932        59350.39
1983     52     1931        61774.03
1983     53     1930        63147.71
1983     54     1929        62271.27
1983     55     1928        62442.17
1984     12     1972        39340.35
1984     13     1971        73917.48
1984     14     1970        70730.70
1984     15     1969        67532.02
1984     16     1968        65731.93
1984     17     1967        65473.13
1984     18     1966        66285.61
1984     19     1965        69112.38
1984     20     1964        72132.27
1984     21     1963        69516.71
1984     22     1962        63705.89
1984     23     1961        61841.20
1984     24     1960        60853.93
1984     25     1959        61446.08
1984     26     1958        67377.93
1984     27     1957        72968.82
1984     28     1956        76122.49
1984     29     1955        77767.29
1984     30     1954        79440.37
1984     31     1953        80583.13
1984     32     1952        82751.30
1984     33     1951        84379.55
1984     34     1950        83187.21
1984     35     1949        81667.36
1984     36     1948        84782.65
1984     37     1947        88191.04
1984     38     1946        85522.21
1984     39     1945        73372.18
1984     40     1944        74368.83
1984     41     1943        72775.77
1984     42     1942        65424.16
1984     43     1941        62844.94
1984     44     1940        61542.90
1984     45     1939        56197.82
1984     46     1938        53573.12
1984     47     1937        51924.64
1984     48     1936        51688.28
1984     49     1935        53224.13
1984     50     1934        54650.04
1984     51     1933        56050.65
1984     52     1932        59077.76
1984     53     1931        61469.66
1984     54     1930        62875.70
1984     55     1929        61856.69
1985     12     1973        43573.53
1985     13     1972        78324.97
1985     14     1971        73814.10
1985     15     1970        70685.44
1985     16     1969        67451.89
1985     17     1968        65692.26
1985     18     1967        65441.25
1985     19     1966        66293.85
1985     20     1965        69086.99
1985     21     1964        72074.34
1985     22     1963        69602.09
1985     23     1962        63632.22
1985     24     1961        61876.27
1985     25     1960        60875.42
1985     26     1959        61459.86
1985     27     1958        67172.99
1985     28     1957        73048.95
1985     29     1956        76048.31
1985     30     1955        77700.25
1985     31     1954        79348.50
1985     32     1953        80435.39
1985     33     1952        82630.38
1985     34     1951        84282.04
1985     35     1950        83075.64
1985     36     1949        81593.09
1985     37     1948        84543.06
1985     38     1947        88153.76
1985     39     1946        85427.72
1985     40     1945        73193.65
1985     41     1944        74163.13
1985     42     1943        72748.71
1985     43     1942        65314.43
1985     44     1941        62745.96
1985     45     1940        61294.50
1985     46     1939        56146.51
1985     47     1938        53398.12
1985     48     1937        51793.37
1985     49     1936        51547.62
1985     50     1935        52982.13
1985     51     1934        54438.77
1985     52     1933        55854.60
1985     53     1932        58805.96
1985     54     1931        61136.32
1985     55     1930        62563.30
1986     12     1974        47783.76
1986     13     1973        86188.83
1986     14     1972        78372.68
1986     15     1971        73708.13
1986     16     1970        70643.03
1986     17     1969        67364.22
1986     18     1968        65649.95
1986     19     1967        65418.76
1986     20     1966        66299.74
1986     21     1965        69062.75
1986     22     1964        72023.37
1986     23     1963        69683.93
1986     24     1962        63551.23
1986     25     1961        61911.74
1986     26     1960        60894.26
1986     27     1959        61475.01
1986     28     1958        66969.91
1986     29     1957        73129.88
1986     30     1956        75967.69
1986     31     1955        77639.26
1986     32     1954        79250.62
1986     33     1953        80278.95
1986     34     1952        82500.54
1986     35     1951        84174.23
1986     36     1950        82964.88
1986     37     1949        81510.64
1986     38     1948        84295.93
1986     39     1947        88106.77
1986     40     1946        85313.89
1986     41     1945        73004.86
1986     42     1944        73929.76
1986     43     1943        72686.98
1986     44     1942        65177.04
1986     45     1941        62626.31
1986     46     1940        61039.76
1986     47     1939        56070.21
1986     48     1938        53216.12
1986     49     1937        51641.49
1986     50     1936        51374.60
1986     51     1935        52741.81
1986     52     1934        54189.88
1986     53     1933        55649.40
1986     54     1932        58507.93
1986     55     1931        60779.71
1987     12     1975        47752.09
1987     13     1974        91786.29
1987     14     1973        86181.45
1987     15     1972        78419.89
1987     16     1971        73599.24
1987     17     1970        70595.06
1987     18     1969        67273.75
1987     19     1968        65599.10
1987     20     1967        65399.21
1987     21     1966        66307.09
1987     22     1965        69041.40
1987     23     1964        71970.08
1987     24     1963        69763.82
1987     25     1962        63477.02
1987     26     1961        61946.26
1987     27     1960        60915.41
1987     28     1959        61484.55
1987     29     1958        66765.22
1987     30     1957        73208.95
1987     31     1956        75882.03
1987     32     1955        77579.07
1987     33     1954        79147.24
1987     34     1953        80115.24
1987     35     1952        82373.43
1987     36     1951        84052.62
1987     37     1950        82847.20
1987     38     1949        81417.82
1987     39     1948        84044.41
1987     40     1947        88056.10
1987     41     1946        85213.68
1987     42     1945        72805.31
1987     43     1944        73669.72
1987     44     1943        72612.26
1987     45     1942        65040.32
1987     46     1941        62494.99
1987     47     1940        60760.36
1987     48     1939        55978.90
1987     49     1938        53012.45
1987     50     1937        51469.20
1987     51     1936        51186.38
1987     52     1935        52486.18
1987     53     1934        53933.74
1987     54     1933        55419.39
1987     55     1932        58172.20
1988     12     1976        46054.53
1988     13     1975        92236.86
1988     14     1974        91685.95
1988     15     1973        86172.63
1988     16     1972        78465.59
1988     17     1971        73487.27
1988     18     1970        70541.14
1988     19     1969        67183.70
1988     20     1968        65548.53
1988     21     1967        65368.77
1988     22     1966        66314.44
1988     23     1965        69021.64
1988     24     1964        71910.94
1988     25     1963        69849.22
1988     26     1962        63406.97
1988     27     1961        61984.87
1988     28     1960        60937.22
1988     29     1959        61491.82
1988     30     1958        66554.32
1988     31     1957        73289.97
1988     32     1956        75794.48
1988     33     1955        77518.54
1988     34     1954        79042.97
1988     35     1953        79958.12
1988     36     1952        82242.42
1988     37     1951        83930.63
1988     38     1950        82717.38
1988     39     1949        81326.58
1988     40     1948        83779.48
1988     41     1947        87987.34
1988     42     1946        85093.58
1988     43     1945        72598.09
1988     44     1944        73398.68
1988     45     1943        72547.20
1988     46     1942        64889.25
1988     47     1941        62360.34
1988     48     1940        60472.62
1988     49     1939        55879.60
1988     50     1938        52799.12
1988     51     1937        51287.59
1988     52     1936        50984.41
1988     53     1935        52200.22
1988     54     1934        53671.97
1988     55     1933        55164.59
1989     12     1977        44866.11
1989     13     1976        88637.42
1989     14     1975        92343.55
1989     15     1974        91577.09
1989     16     1973        86167.82
1989     17     1972        78505.29
1989     18     1971        73377.54
1989     19     1970        70488.36
1989     20     1969        67094.23
1989     21     1968        65502.82
1989     22     1967        65341.65
1989     23     1966        66321.78
1989     24     1965        68993.83
1989     25     1964        71852.41
1989     26     1963        69931.54
1989     27     1962        63336.59
1989     28     1961        62021.23
1989     29     1960        60956.74
1989     30     1959        61498.42
1989     31     1958        66342.46
1989     32     1957        73366.90
1989     33     1956        75704.84
1989     34     1955        77450.16
1989     35     1954        78931.96
1989     36     1953        79799.23
1989     37     1952        82100.09
1989     38     1951        83799.31
1989     39     1950        82580.26
1989     40     1949        81226.59
1989     41     1948        83494.63
1989     42     1947        87880.78
1989     43     1946        84957.39
1989     44     1945        72375.89
1989     45     1944        73111.98
1989     46     1943        72464.48
1989     47     1942        64721.19
1989     48     1941        62189.68
1989     49     1940        60162.88
1989     50     1939        55765.96
1989     51     1938        52571.13
1989     52     1937        51093.72
1989     53     1936        50765.60
1989     54     1935        51874.75
1989     55     1934        53369.00
1990     12     1978        43896.62
1990     13     1977        86577.99
1990     14     1976        88477.06
1990     15     1975        92440.58
1990     16     1974        91464.44
1990     17     1973        86155.87
1990     18     1972        78541.50
1990     19     1971        73257.68
1990     20     1970        70428.23
1990     21     1969        67004.13
1990     22     1968        65457.62
1990     23     1967        65320.31
1990     24     1966        66328.10
1990     25     1965        68968.01
1990     26     1964        71803.11
1990     27     1963        70008.92
1990     28     1962        63260.89
1990     29     1961        62049.67
1990     30     1960        60974.58
1990     31     1959        61508.30
1990     32     1958        66128.56
1990     33     1957        73431.74
1990     34     1956        75606.63
1990     35     1955        77360.24
1990     36     1954        78822.88
1990     37     1953        79621.72
1990     38     1952        81952.76
1990     39     1951        83658.31
1990     40     1950        82437.46
1990     41     1949        81117.85
1990     42     1948        83199.63
1990     43     1947        87767.62
1990     44     1946        84808.32
1990     45     1945        72133.57
1990     46     1944        72816.28
1990     47     1943        72350.41
1990     48     1942        64541.47
1990     49     1941        61991.03
1990     50     1940        59832.80
1990     51     1939        55626.33
1990     52     1938        52323.13
1990     53     1937        50879.96
1990     54     1936        50529.12
1990     55     1935        51526.39
1991     12     1979        42508.76
1991     13     1978        84908.33
1991     14     1977        86537.91
1991     15     1976        88405.56
1991     16     1975        92451.99
1991     17     1974        91387.08
1991     18     1973        86141.31
1991     19     1972        78534.40
1991     20     1971        73176.17
1991     21     1970        70400.54
1991     22     1969        66965.68
1991     23     1968        65446.64
1991     24     1967        65320.40
1991     25     1966        66341.50
1991     26     1965        68962.43
1991     27     1964        71781.27
1991     28     1963        70064.28
1991     29     1962        63232.58
1991     30     1961        62083.26
1991     31     1960        60996.97
1991     32     1959        61531.79
1991     33     1958        66006.13
1991     34     1957        73463.85
1991     35     1956        75538.89
1991     36     1955        77293.79
1991     37     1954        78751.53
1991     38     1953        79496.93
1991     39     1952        81833.63
1991     40     1951        83540.41
1991     41     1950        82310.10
1991     42     1949        81021.33
1991     43     1948        82984.16
1991     44     1947        87653.45
1991     45     1946        84646.58
1991     46     1945        71912.33
1991     47     1944        72573.19
1991     48     1943        72188.78
1991     49     1942        64347.57
1991     50     1941        61786.55
1991     51     1940        59524.81
1991     52     1939        55471.77
1991     53     1938        52081.90
1991     54     1937        50652.68
1991     55     1936        50257.96
1992     12     1980        38200.63
1992     13     1979        81802.09
1992     14     1978        84929.40
1992     15     1977        86557.24
1992     16     1976        88436.41
1992     17     1975        92382.36
1992     18     1974        91343.92
1992     19     1973        86133.32
1992     20     1972        78480.44
1992     21     1971        73152.52
1992     22     1970        70418.31
1992     23     1969        66985.69
1992     24     1968        65475.46
1992     25     1967        65342.60
1992     26     1966        66367.19
1992     27     1965        68974.15
1992     28     1964        71782.78
1992     29     1963        70093.55
1992     30     1962        63259.92
1992     31     1961        62117.95
1992     32     1960        61018.33
1992     33     1959        61562.11
1992     34     1958        65993.71
1992     35     1957        73466.19
1992     36     1956        75522.77
1992     37     1955        77265.53
1992     38     1954        78713.69
1992     39     1953        79438.31
1992     40     1952        81746.16
1992     41     1951        83467.04
1992     42     1950        82208.24
1992     43     1949        80940.60
1992     44     1948        82860.48
1992     45     1947        87520.15
1992     46     1946        84498.24
1992     47     1945        71745.67
1992     48     1944        72395.68
1992     49     1943        71978.11
1992     50     1942        64140.28
1992     51     1941        61575.49
1992     52     1940        59271.02
1992     53     1939        55264.68
1992     54     1938        51845.61
1992     55     1937        50396.51
1993     12     1981        35779.48
1993     13     1980        73123.37
1993     14     1979        81841.35
1993     15     1978        84953.86
1993     16     1977        86580.64
1993     17     1976        88480.09
1993     18     1975        92301.47
1993     19     1974        91311.02
1993     20     1973        86125.78
1993     21     1972        78423.56
1993     22     1971        73140.82
1993     23     1970        70436.57
1993     24     1969        67015.16
1993     25     1968        65505.07
1993     26     1967        65369.32
1993     27     1966        66395.78
1993     28     1965        68993.76
1993     29     1964        71789.15
1993     30     1963        70119.45
1993     31     1962        63294.01
1993     32     1961        62140.71
1993     33     1960        61032.84
1993     34     1959        61587.43
1993     35     1958        66010.62
1993     36     1957        73453.56
1993     37     1956        75512.56
1993     38     1955        77234.67
1993     39     1954        78668.76
1993     40     1953        79380.51
1993     41     1952        81664.80
1993     42     1951        83401.60
1993     43     1950        82114.28
1993     44     1949        80841.58
1993     45     1948        82746.07
1993     46     1947        87378.27
1993     47     1946        84340.97
1993     48     1945        71579.85
1993     49     1944        72215.13
1993     50     1943        71762.31
1993     51     1942        63924.76
1993     52     1941        61363.32
1993     53     1940        59052.35
1993     54     1939        55015.00
1993     55     1938        51598.49
1994     12     1982        34977.97
1994     13     1981        69672.46
1994     14     1980        73178.44
1994     15     1979        81882.12
1994     16     1978        84971.80
1994     17     1977        86596.11
1994     18     1976        88520.05
1994     19     1975        92212.07
1994     20     1974        91285.27
1994     21     1973        86119.74
1994     22     1972        78367.17
1994     23     1971        73129.94
1994     24     1970        70450.96
1994     25     1969        67045.56
1994     26     1968        65531.44
1994     27     1967        65403.07
1994     28     1966        66425.49
1994     29     1965        69013.01
1994     30     1964        71798.07
1994     31     1963        70141.34
1994     32     1962        63333.62
1994     33     1961        62160.71
1994     34     1960        61046.24
1994     35     1959        61608.90
1994     36     1958        66020.33
1994     37     1957        73438.28
1994     38     1956        75495.71
1994     39     1955        77201.66
1994     40     1954        78621.94
1994     41     1953        79312.15
1994     42     1952        81575.05
1994     43     1951        83311.27
1994     44     1950        82010.02
1994     45     1949        80715.91
1994     46     1948        82621.41
1994     47     1947        87233.23
1994     48     1946        84160.61
1994     49     1945        71399.01
1994     50     1944        72015.92
1994     51     1943        71535.18
1994     52     1942        63719.90
1994     53     1941        61144.16
1994     54     1940        58803.68
1994     55     1939        54760.65
1995     12     1983        33909.95
1995     13     1982        67970.37
1995     14     1981        69739.10
1995     15     1980        73228.95
1995     16     1979        81913.45
1995     17     1978        84986.36
1995     18     1977        86600.92
1995     19     1976        88562.48
1995     20     1975        92121.44
1995     21     1974        91254.88
1995     22     1973        86115.20
1995     23     1972        78315.32
1995     24     1971        73119.72
1995     25     1970        70465.83
1995     26     1969        67076.51
1995     27     1968        65562.27
1995     28     1967        65437.60
1995     29     1966        66460.20
1995     30     1965        69033.68
1995     31     1964        71797.99
1995     32     1963        70161.26
1995     33     1962        63368.39
1995     34     1961        62185.19
1995     35     1960        61060.29
1995     36     1959        61630.88
1995     37     1958        66018.27
1995     38     1957        73415.05
1995     39     1956        75473.04
1995     40     1955        77155.01
1995     41     1954        78581.68
1995     42     1953        79225.16
1995     43     1952        81471.02
1995     44     1951        83207.61
1995     45     1950        81883.41
1995     46     1949        80596.46
1995     47     1948        82473.98
1995     48     1947        87057.32
1995     49     1946        83959.86
1995     50     1945        71211.88
1995     51     1944        71809.71
1995     52     1943        71289.05
1995     53     1942        63478.71
1995     54     1941        60875.99
1995     55     1940        58521.66
1996     12     1984        33681.56
1996     13     1983        66077.39
1996     14     1982        68058.02
1996     15     1981        69808.25
1996     16     1980        73281.29
1996     17     1979        81938.30
1996     18     1978        85004.02
1996     19     1977        86606.27
1996     20     1976        88605.35
1996     21     1975        92033.70
1996     22     1974        91222.22
1996     23     1973        86108.12
1996     24     1972        78264.91
1996     25     1971        73117.61
1996     26     1970        70479.17
1996     27     1969        67106.88
1996     28     1968        65600.21
1996     29     1967        65472.84
1996     30     1966        66497.86
1996     31     1965        69049.70
1996     32     1964        71797.20
1996     33     1963        70180.15
1996     34     1962        63396.42
1996     35     1961        62211.62
1996     36     1960        61077.28
1996     37     1959        61650.75
1996     38     1958        66010.48
1996     39     1957        73377.10
1996     40     1956        75446.20
1996     41     1955        77093.94
1996     42     1954        78531.53
1996     43     1953        79136.18
1996     44     1952        81370.75
1996     45     1951        83095.39
1996     46     1950        81742.75
1996     47     1949        80469.07
1996     48     1948        82313.18
1996     49     1947        86862.50
1996     50     1946        83762.20
1996     51     1945        70999.16
1996     52     1944        71564.84
1996     53     1943        71011.91
1996     54     1942        63200.86
1996     55     1941        60590.83
1997     12     1985        33530.25
1997     13     1984        65296.41
1997     14     1983        66091.50
1997     15     1982        68147.13
1997     16     1981        69874.75
1997     17     1980        73332.18
1997     18     1979        81967.59
1997     19     1978        85020.44
1997     20     1977        86621.95
1997     21     1976        88647.75
1997     22     1975        91946.48
1997     23     1974        91195.16
1997     24     1973        86100.09
1997     25     1972        78210.53
1997     26     1971        73119.77
1997     27     1970        70497.20
1997     28     1969        67138.90
1997     29     1968        65638.87
1997     30     1967        65502.18
1997     31     1966        66530.34
1997     32     1965        69061.83
1997     33     1964        71795.17
1997     34     1963        70196.56
1997     35     1962        63422.86
1997     36     1961        62221.59
1997     37     1960        61079.77
1997     38     1959        61663.56
1997     39     1958        66005.99
1997     40     1957        73337.69
1997     41     1956        75416.59
1997     42     1955        77026.03
1997     43     1954        78457.46
1997     44     1953        79051.36
1997     45     1952        81251.65
1997     46     1951        82965.52
1997     47     1950        81590.16
1997     48     1949        80318.34
1997     49     1948        82139.31
1997     50     1947        86664.91
1997     51     1946        83538.71
1997     52     1945        70775.31
1997     53     1944        71324.62
1997     54     1943        70731.78
1997     55     1942        62922.33
