Sweden, Cumulative cohort fertility rates by birth order (horizontal parallelograms
Last modified: 14/04/2023
Cohort  Age     CCFR     CCFR1     CCFR2     CCFR3     CCFR4    CCFR5p
1965    38     1.883     0.839     0.692     0.257     0.067     0.028
1965    39     1.921     0.848     0.705     0.267     0.071     0.030
1965    40     1.952     0.855     0.714     0.275     0.074     0.033
1965    41     1.973     0.860     0.721     0.281     0.077     0.035
1965    42     1.989     0.863     0.726     0.285     0.079     0.036
1965    43     2.000     0.865     0.729     0.287     0.080     0.038
1965    44     2.006     0.867     0.731     0.288     0.081     0.039
1965    45     2.010     0.868     0.732     0.289     0.082     0.039
1965    46     2.011     0.868     0.732     0.290     0.082     0.040
1965    47     2.012     0.868     0.732     0.290     0.082     0.040
1965    48     2.013     0.868     0.732     0.290     0.082     0.040
1965    49     2.013     0.869     0.733     0.290     0.082     0.040
1965    50     2.013     0.869     0.733     0.290     0.082     0.040
1965    51     2.014     0.869     0.733     0.290     0.082     0.040
1965    52     2.014     0.869     0.733     0.290     0.082     0.040
1965    53     2.014     0.869     0.733     0.290     0.082     0.040
1965    54     2.014     0.869     0.733     0.290     0.082     0.040
1965    55     2.014     0.869     0.733     0.290     0.082     0.040
1966    12     0.000     0.000     0.000     0.000     0.000     0.000
1966    13     0.000     0.000     0.000     0.000     0.000     0.000
1966    14     0.000     0.000     0.000     0.000     0.000     0.000
1966    15     0.000     0.000     0.000     0.000     0.000     0.000
1966    16     0.001     0.001     0.000     0.000     0.000     0.000
1966    17     0.004     0.004     0.000     0.000     0.000     0.000
1966    18     0.010     0.010     0.000     0.000     0.000     0.000
1966    19     0.024     0.022     0.002     0.000     0.000     0.000
1966    20     0.053     0.048     0.004     0.000     0.000     0.000
1966    21     0.100     0.089     0.011     0.001     0.000     0.000
1966    22     0.168     0.140     0.026     0.002     0.000     0.000
1966    23     0.259     0.203     0.051     0.005     0.001     0.000
1966    24     0.373     0.273     0.088     0.011     0.001     0.000
1966    25     0.506     0.346     0.136     0.021     0.002     0.000
1966    26     0.649     0.418     0.191     0.034     0.005     0.001
1966    27     0.797     0.486     0.251     0.051     0.008     0.002
1966    28     0.943     0.546     0.311     0.070     0.012     0.003
1966    29     1.083     0.599     0.371     0.092     0.017     0.004
1966    30     1.206     0.644     0.423     0.111     0.022     0.006
1966    31     1.320     0.685     0.472     0.129     0.026     0.008
1966    32     1.425     0.719     0.516     0.149     0.031     0.009
1966    33     1.520     0.748     0.556     0.167     0.036     0.012
1966    34     1.605     0.773     0.591     0.185     0.042     0.014
1966    35     1.684     0.794     0.622     0.204     0.047     0.017
1966    36     1.753     0.812     0.649     0.221     0.052     0.020
1966    37     1.813     0.826     0.671     0.236     0.057     0.023
1966    38     1.864     0.838     0.689     0.249     0.062     0.025
1966    39     1.906     0.848     0.704     0.259     0.066     0.028
1966    40     1.938     0.856     0.716     0.267     0.069     0.030
1966    41     1.963     0.861     0.724     0.273     0.072     0.032
1966    42     1.980     0.865     0.729     0.277     0.074     0.034
1966    43     1.990     0.867     0.732     0.279     0.076     0.036
1966    44     1.997     0.869     0.734     0.280     0.076     0.037
1966    45     2.000     0.870     0.735     0.281     0.077     0.038
1966    46     2.002     0.870     0.736     0.282     0.077     0.038
1966    47     2.003     0.870     0.736     0.282     0.077     0.038
1966    48     2.004     0.871     0.736     0.282     0.077     0.038
1966    49     2.004     0.871     0.736     0.282     0.077     0.038
1966    50     2.004     0.871     0.736     0.282     0.077     0.038
1966    51     2.005     0.871     0.736     0.282     0.077     0.038
1966    52     2.005     0.871     0.736     0.282     0.077     0.038
1966    53     2.005     0.871     0.736     0.282     0.077     0.038
1966    54     2.005     0.871     0.736     0.282     0.077     0.038
1966    55     2.005     0.871     0.736     0.282     0.077     0.038
1967    12     0.000     0.000     0.000     0.000     0.000     0.000
1967    13     0.000     0.000     0.000     0.000     0.000     0.000
1967    14     0.000     0.000     0.000     0.000     0.000     0.000
1967    15     0.000     0.000     0.000     0.000     0.000     0.000
1967    16     0.001     0.001     0.000     0.000     0.000     0.000
1967    17     0.003     0.003     0.000     0.000     0.000     0.000
1967    18     0.009     0.008     0.000     0.000     0.000     0.000
1967    19     0.023     0.022     0.001     0.000     0.000     0.000
1967    20     0.053     0.049     0.004     0.000     0.000     0.000
1967    21     0.102     0.090     0.011     0.001     0.000     0.000
1967    22     0.174     0.145     0.027     0.002     0.000     0.000
1967    23     0.270     0.211     0.054     0.005     0.001     0.000
1967    24     0.389     0.283     0.092     0.012     0.001     0.000
1967    25     0.518     0.353     0.140     0.022     0.003     0.000
1967    26     0.659     0.421     0.196     0.036     0.005     0.001
1967    27     0.799     0.483     0.254     0.052     0.009     0.001
1967    28     0.934     0.539     0.311     0.069     0.013     0.002
1967    29     1.061     0.589     0.364     0.088     0.017     0.004
1967    30     1.178     0.634     0.413     0.104     0.021     0.005
1967    31     1.288     0.674     0.460     0.122     0.025     0.007
1967    32     1.394     0.711     0.504     0.140     0.030     0.009
1967    33     1.491     0.741     0.545     0.159     0.035     0.012
1967    34     1.584     0.768     0.583     0.179     0.040     0.015
1967    35     1.666     0.791     0.615     0.197     0.045     0.018
1967    36     1.738     0.810     0.644     0.214     0.050     0.020
1967    37     1.802     0.826     0.667     0.230     0.055     0.023
1967    38     1.853     0.839     0.686     0.242     0.060     0.026
1967    39     1.896     0.849     0.701     0.253     0.064     0.029
1967    40     1.929     0.856     0.712     0.262     0.068     0.031
1967    41     1.954     0.862     0.720     0.268     0.071     0.033
1967    42     1.971     0.866     0.726     0.271     0.073     0.035
1967    43     1.982     0.868     0.729     0.274     0.074     0.036
1967    44     1.988     0.870     0.731     0.275     0.075     0.037
1967    45     1.992     0.871     0.732     0.276     0.075     0.038
1967    46     1.994     0.871     0.732     0.277     0.075     0.038
1967    47     1.995     0.872     0.733     0.277     0.075     0.038
1967    48     1.995     0.872     0.733     0.277     0.075     0.039
1967    49     1.996     0.872     0.733     0.277     0.075     0.039
1967    50     1.996     0.872     0.733     0.277     0.075     0.039
1967    51     1.996     0.872     0.733     0.277     0.076     0.039
1967    52     1.996     0.872     0.733     0.277     0.076     0.039
1967    53     1.996     0.872     0.733     0.277     0.076     0.039
1967    54     1.997     0.872     0.733     0.277     0.076     0.039
1967    55     1.997     0.872     0.733     0.277     0.076     0.039
1968    12     0.000     0.000     0.000     0.000     0.000     0.000
1968    13     0.000     0.000     0.000     0.000     0.000     0.000
1968    14     0.000     0.000     0.000     0.000     0.000     0.000
1968    15     0.000     0.000     0.000     0.000     0.000     0.000
1968    16     0.001     0.001     0.000     0.000     0.000     0.000
1968    17     0.002     0.002     0.000     0.000     0.000     0.000
1968    18     0.008     0.008     0.000     0.000     0.000     0.000
1968    19     0.024     0.022     0.001     0.000     0.000     0.000
1968    20     0.055     0.050     0.004     0.000     0.000     0.000
1968    21     0.106     0.093     0.012     0.001     0.000     0.000
1968    22     0.180     0.149     0.029     0.002     0.000     0.000
1968    23     0.277     0.215     0.056     0.006     0.001     0.000
1968    24     0.387     0.280     0.093     0.012     0.001     0.000
1968    25     0.511     0.346     0.140     0.022     0.003     0.000
1968    26     0.640     0.408     0.192     0.034     0.005     0.001
1968    27     0.770     0.467     0.245     0.049     0.008     0.001
1968    28     0.895     0.521     0.295     0.065     0.011     0.002
1968    29     1.014     0.571     0.345     0.080     0.015     0.003
1968    30     1.132     0.617     0.394     0.097     0.019     0.005
1968    31     1.245     0.659     0.442     0.114     0.023     0.007
1968    32     1.352     0.698     0.485     0.133     0.028     0.008
1968    33     1.456     0.732     0.528     0.151     0.034     0.011
1968    34     1.551     0.762     0.566     0.170     0.039     0.014
1968    35     1.640     0.788     0.603     0.188     0.044     0.017
1968    36     1.719     0.810     0.635     0.205     0.050     0.020
1968    37     1.788     0.827     0.662     0.222     0.054     0.022
1968    38     1.845     0.841     0.684     0.236     0.060     0.025
1968    39     1.890     0.851     0.700     0.247     0.064     0.028
1968    40     1.926     0.860     0.712     0.256     0.067     0.031
1968    41     1.952     0.866     0.721     0.263     0.070     0.033
1968    42     1.971     0.870     0.727     0.267     0.072     0.035
1968    43     1.982     0.873     0.730     0.270     0.074     0.036
1968    44     1.989     0.874     0.732     0.271     0.075     0.037
1968    45     1.992     0.875     0.733     0.272     0.075     0.038
1968    46     1.995     0.876     0.733     0.272     0.075     0.038
1968    47     1.996     0.876     0.734     0.273     0.075     0.038
1968    48     1.996     0.876     0.734     0.273     0.075     0.038
1968    49     1.996     0.876     0.734     0.273     0.075     0.038
1968    50     1.997     0.877     0.734     0.273     0.075     0.038
1968    51     1.997     0.877     0.734     0.273     0.075     0.038
1968    52     1.997     0.877     0.734     0.273     0.075     0.038
1968    53     1.997     0.877     0.734     0.273     0.075     0.038
1968    54     1.997     0.877     0.734     0.273     0.075     0.038
1968    55         .         .         .         .         .         .
1969    12     0.000     0.000     0.000     0.000     0.000     0.000
1969    13     0.000     0.000     0.000     0.000     0.000     0.000
1969    14     0.000     0.000     0.000     0.000     0.000     0.000
1969    15     0.000     0.000     0.000     0.000     0.000     0.000
1969    16     0.001     0.001     0.000     0.000     0.000     0.000
1969    17     0.003     0.002     0.000     0.000     0.000     0.000
1969    18     0.008     0.008     0.000     0.000     0.000     0.000
1969    19     0.024     0.022     0.001     0.000     0.000     0.000
1969    20     0.057     0.052     0.005     0.000     0.000     0.000
1969    21     0.112     0.098     0.013     0.001     0.000     0.000
1969    22     0.187     0.155     0.030     0.002     0.000     0.000
1969    23     0.278     0.214     0.058     0.006     0.000     0.000
1969    24     0.381     0.272     0.095     0.013     0.001     0.000
1969    25     0.497     0.332     0.140     0.022     0.003     0.000
1969    26     0.616     0.391     0.186     0.033     0.005     0.001
1969    27     0.732     0.447     0.231     0.045     0.007     0.002
1969    28     0.852     0.501     0.280     0.059     0.010     0.003
1969    29     0.969     0.551     0.328     0.073     0.014     0.004
1969    30     1.088     0.599     0.376     0.090     0.018     0.005
1969    31     1.203     0.644     0.423     0.106     0.022     0.007
1969    32     1.317     0.687     0.470     0.124     0.027     0.009
1969    33     1.425     0.725     0.515     0.142     0.032     0.012
1969    34     1.528     0.757     0.557     0.161     0.038     0.015
1969    35     1.622     0.785     0.596     0.181     0.043     0.018
1969    36     1.705     0.807     0.629     0.199     0.048     0.021
1969    37     1.777     0.825     0.658     0.216     0.053     0.024
1969    38     1.836     0.840     0.681     0.231     0.058     0.027
1969    39     1.885     0.851     0.698     0.243     0.062     0.030
1969    40     1.921     0.859     0.710     0.252     0.065     0.034
1969    41     1.947     0.866     0.719     0.259     0.068     0.036
1969    42     1.966     0.870     0.726     0.263     0.070     0.038
1969    43     1.979     0.873     0.730     0.266     0.071     0.039
1969    44     1.985     0.874     0.731     0.267     0.072     0.040
1969    45     1.989     0.875     0.732     0.268     0.073     0.041
1969    46     1.990     0.876     0.733     0.268     0.073     0.041
1969    47     1.991     0.876     0.733     0.268     0.073     0.041
1969    48     1.992     0.876     0.733     0.268     0.073     0.041
1969    49     1.993     0.876     0.733     0.268     0.073     0.041
1969    50     1.993     0.876     0.733     0.268     0.073     0.042
1969    51     1.993     0.877     0.733     0.268     0.073     0.042
1969    52     1.993     0.877     0.733     0.268     0.073     0.042
1969    53     1.993     0.877     0.733     0.268     0.073     0.042
1969    54         .         .         .         .         .         .
1969    55         .         .         .         .         .         .
1970    12     0.000     0.000     0.000     0.000     0.000     0.000
1970    13     0.000     0.000     0.000     0.000     0.000     0.000
1970    14     0.000     0.000     0.000     0.000     0.000     0.000
1970    15     0.000     0.000     0.000     0.000     0.000     0.000
1970    16     0.001     0.001     0.000     0.000     0.000     0.000
1970    17     0.003     0.003     0.000     0.000     0.000     0.000
1970    18     0.010     0.010     0.000     0.000     0.000     0.000
1970    19     0.026     0.025     0.002     0.000     0.000     0.000
1970    20     0.064     0.058     0.005     0.000     0.000     0.000
1970    21     0.121     0.105     0.015     0.001     0.000     0.000
1970    22     0.192     0.157     0.032     0.002     0.000     0.000
1970    23     0.276     0.210     0.059     0.006     0.000     0.000
1970    24     0.372     0.265     0.095     0.012     0.001     0.000
1970    25     0.474     0.317     0.135     0.019     0.003     0.000
1970    26     0.583     0.373     0.177     0.029     0.004     0.001
1970    27     0.692     0.425     0.219     0.040     0.006     0.001
1970    28     0.802     0.477     0.262     0.052     0.009     0.002
1970    29     0.918     0.527     0.310     0.066     0.012     0.003
1970    30     1.038     0.578     0.358     0.082     0.016     0.004
1970    31     1.159     0.628     0.406     0.099     0.020     0.006
1970    32     1.281     0.676     0.454     0.118     0.025     0.008
1970    33     1.400     0.719     0.502     0.138     0.030     0.010
1970    34     1.510     0.756     0.549     0.158     0.035     0.013
1970    35     1.611     0.783     0.593     0.179     0.041     0.015
1970    36     1.698     0.807     0.630     0.197     0.046     0.018
1970    37     1.774     0.826     0.659     0.216     0.052     0.021
1970    38     1.836     0.841     0.682     0.231     0.057     0.024
1970    39     1.885     0.853     0.700     0.244     0.061     0.027
1970    40     1.924     0.862     0.714     0.254     0.065     0.030
1970    41     1.952     0.868     0.723     0.261     0.068     0.032
1970    42     1.970     0.873     0.729     0.265     0.070     0.034
1970    43     1.983     0.875     0.732     0.268     0.072     0.036
1970    44     1.990     0.877     0.735     0.269     0.073     0.037
1970    45     1.994     0.878     0.736     0.270     0.073     0.037
1970    46     1.996     0.878     0.736     0.270     0.073     0.038
1970    47     1.997     0.879     0.737     0.271     0.073     0.038
1970    48     1.998     0.879     0.737     0.271     0.073     0.038
1970    49     1.998     0.879     0.737     0.271     0.073     0.038
1970    50     1.999     0.879     0.737     0.271     0.073     0.038
1970    51     1.999     0.879     0.737     0.271     0.073     0.038
1970    52     1.999     0.879     0.737     0.271     0.073     0.038
1970    53         .         .         .         .         .         .
1970    54         .         .         .         .         .         .
1970    55         .         .         .         .         .         .
1971    12     0.000     0.000     0.000     0.000     0.000     0.000
1971    13     0.000     0.000     0.000     0.000     0.000     0.000
1971    14     0.000     0.000     0.000     0.000     0.000     0.000
1971    15     0.000     0.000     0.000     0.000     0.000     0.000
1971    16     0.001     0.001     0.000     0.000     0.000     0.000
1971    17     0.003     0.003     0.000     0.000     0.000     0.000
1971    18     0.010     0.010     0.000     0.000     0.000     0.000
1971    19     0.028     0.026     0.001     0.000     0.000     0.000
1971    20     0.064     0.058     0.005     0.000     0.000     0.000
1971    21     0.115     0.099     0.015     0.001     0.000     0.000
1971    22     0.179     0.144     0.032     0.002     0.000     0.000
1971    23     0.256     0.192     0.057     0.006     0.001     0.000
1971    24     0.340     0.241     0.087     0.011     0.001     0.000
1971    25     0.429     0.290     0.118     0.018     0.002     0.000
1971    26     0.525     0.341     0.154     0.026     0.004     0.001
1971    27     0.627     0.392     0.193     0.035     0.005     0.001
1971    28     0.735     0.443     0.237     0.046     0.008     0.002
1971    29     0.852     0.497     0.282     0.060     0.011     0.003
1971    30     0.973     0.553     0.327     0.074     0.014     0.004
1971    31     1.099     0.609     0.377     0.090     0.018     0.005
1971    32     1.230     0.661     0.431     0.108     0.022     0.007
1971    33     1.357     0.706     0.486     0.128     0.027     0.009
1971    34     1.470     0.744     0.534     0.148     0.032     0.012
1971    35     1.573     0.775     0.579     0.169     0.037     0.014
1971    36     1.667     0.801     0.617     0.190     0.043     0.017
1971    37     1.745     0.821     0.648     0.209     0.048     0.020
1971    38     1.809     0.837     0.672     0.224     0.053     0.022
1971    39     1.860     0.849     0.692     0.237     0.058     0.025
1971    40     1.901     0.859     0.707     0.247     0.062     0.027
1971    41     1.930     0.866     0.717     0.254     0.065     0.029
1971    42     1.950     0.871     0.723     0.259     0.066     0.031
1971    43     1.961     0.873     0.727     0.261     0.068     0.032
1971    44     1.968     0.875     0.729     0.262     0.068     0.033
1971    45     1.972     0.876     0.730     0.263     0.069     0.034
1971    46     1.974     0.877     0.731     0.263     0.069     0.034
1971    47     1.975     0.877     0.731     0.264     0.069     0.034
1971    48     1.976     0.878     0.731     0.264     0.069     0.034
1971    49     1.976     0.878     0.731     0.264     0.069     0.034
1971    50     1.976     0.878     0.731     0.264     0.069     0.034
1971    51     1.977     0.878     0.731     0.264     0.069     0.034
1971    52         .         .         .         .         .         .
1971    53         .         .         .         .         .         .
1971    54         .         .         .         .         .         .
1971    55         .         .         .         .         .         .
1972    12     0.000     0.000     0.000     0.000     0.000     0.000
1972    13     0.000     0.000     0.000     0.000     0.000     0.000
1972    14     0.000     0.000     0.000     0.000     0.000     0.000
1972    15     0.000     0.000     0.000     0.000     0.000     0.000
1972    16     0.001     0.001     0.000     0.000     0.000     0.000
1972    17     0.004     0.003     0.000     0.000     0.000     0.000
1972    18     0.012     0.011     0.001     0.000     0.000     0.000
1972    19     0.030     0.028     0.002     0.000     0.000     0.000
1972    20     0.062     0.056     0.006     0.000     0.000     0.000
1972    21     0.109     0.093     0.015     0.001     0.000     0.000
1972    22     0.168     0.136     0.029     0.003     0.000     0.000
1972    23     0.238     0.181     0.051     0.006     0.001     0.000
1972    24     0.314     0.226     0.077     0.010     0.001     0.000
1972    25     0.398     0.273     0.108     0.016     0.002     0.000
1972    26     0.489     0.320     0.142     0.023     0.003     0.000
1972    27     0.589     0.370     0.180     0.032     0.005     0.001
1972    28     0.697     0.424     0.221     0.042     0.007     0.001
1972    29     0.815     0.481     0.266     0.056     0.010     0.002
1972    30     0.940     0.540     0.312     0.070     0.014     0.004
1972    31     1.076     0.601     0.365     0.087     0.018     0.005
1972    32     1.210     0.656     0.419     0.106     0.022     0.007
1972    33     1.340     0.703     0.476     0.126     0.027     0.008
1972    34     1.461     0.741     0.530     0.146     0.033     0.011
1972    35     1.571     0.774     0.577     0.169     0.038     0.014
1972    36     1.665     0.799     0.616     0.190     0.044     0.016
1972    37     1.744     0.819     0.647     0.209     0.049     0.019
1972    38     1.810     0.834     0.674     0.225     0.054     0.022
1972    39     1.861     0.847     0.693     0.239     0.058     0.025
1972    40     1.901     0.856     0.706     0.249     0.062     0.027
1972    41     1.929     0.863     0.716     0.255     0.065     0.029
1972    42     1.947     0.867     0.722     0.260     0.067     0.031
1972    43     1.959     0.870     0.725     0.262     0.068     0.032
1972    44     1.966     0.872     0.728     0.264     0.069     0.033
1972    45     1.970     0.873     0.729     0.265     0.070     0.034
1972    46     1.973     0.874     0.729     0.265     0.070     0.034
1972    47     1.974     0.875     0.730     0.265     0.070     0.034
1972    48     1.975     0.875     0.730     0.265     0.070     0.035
1972    49     1.975     0.875     0.730     0.265     0.070     0.035
1972    50     1.976     0.875     0.730     0.266     0.070     0.035
1972    51         .         .         .         .         .         .
1972    52         .         .         .         .         .         .
1972    53         .         .         .         .         .         .
1972    54         .         .         .         .         .         .
1972    55         .         .         .         .         .         .
1973    12     0.000     0.000     0.000     0.000     0.000     0.000
1973    13     0.000     0.000     0.000     0.000     0.000     0.000
1973    14     0.000     0.000     0.000     0.000     0.000     0.000
1973    15     0.000     0.000     0.000     0.000     0.000     0.000
1973    16     0.001     0.001     0.000     0.000     0.000     0.000
1973    17     0.004     0.004     0.000     0.000     0.000     0.000
1973    18     0.012     0.011     0.000     0.000     0.000     0.000
1973    19     0.028     0.026     0.002     0.000     0.000     0.000
1973    20     0.057     0.051     0.005     0.000     0.000     0.000
1973    21     0.097     0.083     0.013     0.001     0.000     0.000
1973    22     0.150     0.122     0.026     0.002     0.000     0.000
1973    23     0.210     0.160     0.044     0.005     0.000     0.000
1973    24     0.277     0.202     0.066     0.009     0.001     0.000
1973    25     0.353     0.246     0.092     0.013     0.002     0.000
1973    26     0.436     0.292     0.121     0.020     0.003     0.000
1973    27     0.536     0.345     0.157     0.028     0.005     0.001
1973    28     0.644     0.402     0.196     0.039     0.007     0.001
1973    29     0.763     0.463     0.238     0.050     0.009     0.002
1973    30     0.896     0.528     0.289     0.063     0.012     0.003
1973    31     1.034     0.591     0.344     0.079     0.016     0.005
1973    32     1.171     0.647     0.402     0.096     0.020     0.006
1973    33     1.304     0.695     0.461     0.115     0.025     0.008
1973    34     1.428     0.735     0.516     0.136     0.030     0.010
1973    35     1.540     0.768     0.565     0.159     0.036     0.013
1973    36     1.637     0.794     0.606     0.180     0.041     0.016
1973    37     1.719     0.815     0.641     0.199     0.046     0.019
1973    38     1.787     0.832     0.667     0.216     0.051     0.022
1973    39     1.839     0.845     0.686     0.228     0.055     0.025
1973    40     1.879     0.854     0.701     0.239     0.058     0.027
1973    41     1.909     0.861     0.711     0.245     0.061     0.030
1973    42     1.929     0.866     0.718     0.250     0.064     0.032
1973    43     1.942     0.869     0.722     0.253     0.065     0.033
1973    44     1.950     0.871     0.725     0.254     0.066     0.034
1973    45     1.954     0.872     0.726     0.255     0.066     0.035
1973    46     1.956     0.873     0.727     0.256     0.067     0.035
1973    47     1.958     0.873     0.727     0.256     0.067     0.035
1973    48     1.959     0.873     0.727     0.256     0.067     0.035
1973    49     1.959     0.874     0.727     0.256     0.067     0.035
1973    50         .         .         .         .         .         .
1973    51         .         .         .         .         .         .
1973    52         .         .         .         .         .         .
1973    53         .         .         .         .         .         .
1973    54         .         .         .         .         .         .
1973    55         .         .         .         .         .         .
1974    12     0.000     0.000     0.000     0.000     0.000     0.000
1974    13     0.000     0.000     0.000     0.000     0.000     0.000
1974    14     0.000     0.000     0.000     0.000     0.000     0.000
1974    15     0.000     0.000     0.000     0.000     0.000     0.000
1974    16     0.001     0.001     0.000     0.000     0.000     0.000
1974    17     0.003     0.003     0.000     0.000     0.000     0.000
1974    18     0.011     0.010     0.001     0.000     0.000     0.000
1974    19     0.025     0.023     0.002     0.000     0.000     0.000
1974    20     0.050     0.045     0.005     0.000     0.000     0.000
1974    21     0.087     0.076     0.011     0.001     0.000     0.000
1974    22     0.133     0.110     0.022     0.002     0.000     0.000
1974    23     0.188     0.147     0.037     0.003     0.000     0.000
1974    24     0.251     0.185     0.058     0.007     0.001     0.000
1974    25     0.323     0.227     0.083     0.012     0.002     0.000
1974    26     0.406     0.274     0.111     0.018     0.003     0.001
1974    27     0.504     0.329     0.144     0.026     0.004     0.001
1974    28     0.615     0.389     0.183     0.035     0.006     0.002
1974    29     0.739     0.453     0.228     0.047     0.009     0.003
1974    30     0.877     0.520     0.280     0.061     0.012     0.004
1974    31     1.020     0.586     0.337     0.076     0.015     0.005
1974    32     1.164     0.644     0.398     0.095     0.020     0.007
1974    33     1.303     0.694     0.459     0.116     0.025     0.009
1974    34     1.429     0.735     0.516     0.137     0.030     0.012
1974    35     1.539     0.768     0.563     0.159     0.035     0.015
1974    36     1.640     0.796     0.606     0.180     0.041     0.018
1974    37     1.726     0.817     0.642     0.201     0.046     0.021
1974    38     1.791     0.832     0.667     0.217     0.051     0.024
1974    39     1.845     0.845     0.687     0.231     0.056     0.026
1974    40     1.885     0.854     0.702     0.241     0.060     0.029
1974    41     1.915     0.861     0.712     0.248     0.062     0.031
1974    42     1.935     0.866     0.718     0.253     0.064     0.034
1974    43     1.948     0.869     0.722     0.255     0.066     0.036
1974    44     1.955     0.871     0.724     0.257     0.066     0.037
1974    45     1.959     0.872     0.726     0.258     0.067     0.037
1974    46     1.962     0.873     0.726     0.258     0.067     0.037
1974    47     1.963     0.873     0.727     0.259     0.067     0.038
1974    48     1.964     0.874     0.727     0.259     0.067     0.038
1974    49         .         .         .         .         .         .
1974    50         .         .         .         .         .         .
1974    51         .         .         .         .         .         .
1974    52         .         .         .         .         .         .
1974    53         .         .         .         .         .         .
1974    54         .         .         .         .         .         .
1974    55         .         .         .         .         .         .
1975    12     0.000     0.000     0.000     0.000     0.000     0.000
1975    13     0.000     0.000     0.000     0.000     0.000     0.000
1975    14     0.000     0.000     0.000     0.000     0.000     0.000
1975    15     0.000     0.000     0.000     0.000     0.000     0.000
1975    16     0.001     0.001     0.000     0.000     0.000     0.000
1975    17     0.004     0.004     0.000     0.000     0.000     0.000
1975    18     0.010     0.010     0.000     0.000     0.000     0.000
1975    19     0.023     0.022     0.001     0.000     0.000     0.000
1975    20     0.047     0.042     0.004     0.000     0.000     0.000
1975    21     0.081     0.070     0.010     0.001     0.000     0.000
1975    22     0.124     0.102     0.020     0.001     0.000     0.000
1975    23     0.176     0.138     0.034     0.003     0.000     0.000
1975    24     0.236     0.175     0.054     0.006     0.001     0.000
1975    25     0.307     0.218     0.077     0.011     0.001     0.000
1975    26     0.393     0.267     0.105     0.017     0.002     0.000
1975    27     0.491     0.321     0.140     0.025     0.004     0.001
1975    28     0.604     0.381     0.180     0.035     0.006     0.001
1975    29     0.731     0.447     0.226     0.047     0.009     0.002
1975    30     0.867     0.514     0.277     0.060     0.012     0.003
1975    31     1.011     0.582     0.333     0.077     0.016     0.005
1975    32     1.156     0.643     0.393     0.095     0.020     0.007
1975    33     1.295     0.693     0.453     0.115     0.025     0.009
1975    34     1.418     0.732     0.509     0.135     0.030     0.011
1975    35     1.535     0.766     0.562     0.157     0.036     0.014
1975    36     1.634     0.794     0.603     0.178     0.041     0.018
1975    37     1.717     0.814     0.637     0.197     0.047     0.021
1975    38     1.784     0.832     0.664     0.213     0.052     0.024
1975    39     1.837     0.844     0.684     0.226     0.056     0.028
1975    40     1.875     0.853     0.697     0.235     0.059     0.030
1975    41     1.904     0.860     0.707     0.243     0.062     0.033
1975    42     1.925     0.864     0.714     0.248     0.064     0.035
1975    43     1.938     0.867     0.718     0.251     0.066     0.037
1975    44     1.945     0.869     0.720     0.252     0.066     0.038
1975    45     1.950     0.870     0.721     0.253     0.067     0.039
1975    46     1.952     0.871     0.721     0.253     0.067     0.039
1975    47     1.953     0.871     0.722     0.254     0.068     0.039
1975    48         .         .         .         .         .         .
1975    49         .         .         .         .         .         .
1975    50         .         .         .         .         .         .
1975    51         .         .         .         .         .         .
1975    52         .         .         .         .         .         .
1975    53         .         .         .         .         .         .
1975    54         .         .         .         .         .         .
1975    55         .         .         .         .         .         .
1976    12     0.000     0.000     0.000     0.000     0.000     0.000
1976    13     0.000     0.000     0.000     0.000     0.000     0.000
1976    14     0.000     0.000     0.000     0.000     0.000     0.000
1976    15     0.000     0.000     0.000     0.000     0.000     0.000
1976    16     0.001     0.001     0.000     0.000     0.000     0.000
1976    17     0.003     0.003     0.000     0.000     0.000     0.000
1976    18     0.009     0.009     0.000     0.000     0.000     0.000
1976    19     0.021     0.019     0.002     0.000     0.000     0.000
1976    20     0.042     0.038     0.004     0.000     0.000     0.000
1976    21     0.072     0.063     0.009     0.001     0.000     0.000
1976    22     0.110     0.092     0.017     0.001     0.000     0.000
1976    23     0.158     0.124     0.031     0.003     0.000     0.000
1976    24     0.214     0.160     0.048     0.006     0.001     0.000
1976    25     0.284     0.202     0.069     0.011     0.001     0.000
1976    26     0.367     0.252     0.096     0.016     0.002     0.000
1976    27     0.464     0.307     0.128     0.024     0.004     0.001
1976    28     0.578     0.369     0.167     0.034     0.006     0.002
1976    29     0.707     0.436     0.214     0.045     0.009     0.002
1976    30     0.845     0.506     0.265     0.058     0.012     0.003
1976    31     0.989     0.573     0.321     0.074     0.016     0.005
1976    32     1.138     0.636     0.382     0.093     0.020     0.007
1976    33     1.275     0.688     0.442     0.112     0.025     0.009
1976    34     1.405     0.729     0.501     0.133     0.030     0.012
1976    35     1.521     0.763     0.553     0.154     0.035     0.015
1976    36     1.617     0.789     0.595     0.175     0.041     0.018
1976    37     1.702     0.810     0.630     0.195     0.045     0.021
1976    38     1.770     0.826     0.657     0.211     0.051     0.024
1976    39     1.823     0.839     0.677     0.225     0.055     0.027
1976    40     1.865     0.848     0.692     0.236     0.059     0.030
1976    41     1.896     0.855     0.702     0.244     0.062     0.032
1976    42     1.916     0.860     0.709     0.249     0.065     0.034
1976    43     1.928     0.862     0.713     0.251     0.066     0.036
1976    44     1.936     0.864     0.715     0.253     0.067     0.037
1976    45     1.940     0.865     0.717     0.254     0.067     0.037
1976    46     1.943     0.866     0.717     0.255     0.068     0.038
1976    47         .         .         .         .         .         .
1976    48         .         .         .         .         .         .
