Ukraine, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 13/11/2015
Year    Age        Total
1991     16      4965.63
1991     17     15598.12
1991     18     33819.10
1991     19     53791.65
1991     20     62447.49
1991     21     59969.68
1991     22     52471.22
1991     23     46105.13
1991     24     40821.40
1991     25     36404.94
1991     26     32005.50
1991     27     30135.89
1991     28     27560.05
1991     29     24385.00
1991     30     21143.94
1991     31     18315.01
1991     32     15053.94
1991     33     12534.11
1991     34     10056.30
1991     35      7943.61
1991     36      6468.12
1991     37      5222.71
1991     38      3868.26
1991     39      2997.99
1991     40      2168.71
1991     41      1531.51
1991     42      1042.35
1991     43       500.17
1991     44       266.09
1991     45       110.04
1991     46        39.01
1991     47        16.01
1991     48         6.00
1991     49         6.00
1991     50         1.00
1991     51         2.00
1991     52         1.00
1991     53         0.00
1991     54         2.00
1991     55+        1.00
1992     12-        0.11
1992     13         4.72
1992     14       100.01
1992     15      1108.60
1992     16      5304.92
1992     17     16374.93
1992     18     34248.39
1992     19     52276.92
1992     20     61271.17
1992     21     58611.22
1992     22     50584.31
1992     23     43081.59
1992     24     37969.74
1992     25     33839.25
1992     26     29751.77
1992     27     26046.43
1992     28     24310.80
1992     29     21651.83
1992     30     19221.96
1992     31     16082.83
1992     32     14220.15
1992     33     11683.23
1992     34      9527.45
1992     35      7507.72
1992     36      5977.17
1992     37      4541.64
1992     38      3487.26
1992     39      2632.96
1992     40      2014.73
1992     41      1426.52
1992     42       899.33
1992     43       559.20
1992     44       241.09
1992     45       125.05
1992     46        64.03
1992     47        17.01
1992     48        11.01
1992     49         2.00
1992     50         2.00
1992     51         2.00
1992     52         1.00
1992     53         1.00
1992     54         0.00
1992     55+        0.00
1993     12-        0.12
1993     13         5.50
1993     14       119.41
1993     15      1241.57
1993     16      5471.42
1993     17     16561.31
1993     18     33447.76
1993     19     48325.32
1993     20     55863.65
1993     21     54898.22
1993     22     47877.12
1993     23     40901.05
1993     24     35120.50
1993     25     31298.81
1993     26     28022.37
1993     27     24538.82
1993     28     21376.43
1993     29     19078.42
1993     30     17482.72
1993     31     15152.69
1993     32     12847.67
1993     33     10908.81
1993     34      8923.94
1993     35      7126.14
1993     36      5704.52
1993     37      4372.93
1993     38      3369.48
1993     39      2521.12
1993     40      1785.79
1993     41      1303.58
1993     42       831.36
1993     43       474.21
1993     44       295.13
1993     45       122.05
1993     46        63.03
1993     47        23.01
1993     48         6.01
1993     49         1.00
1993     50         2.00
1993     51         0.00
1993     52         1.00
1993     53         1.00
1993     54         0.00
1993     55+        0.00
1994     12-        0.12
1994     13         5.76
1994     14       129.93
1994     15      1354.31
1994     16      5694.30
1994     17     16311.32
1994     18     32376.46
1994     19     46067.80
1994     20     52638.76
1994     21     50368.05
1994     22     45347.26
1994     23     38748.27
1994     24     33575.36
1994     25     28732.71
1994     26     25472.24
1994     27     22690.14
1994     28     19700.89
1994     29     16836.72
1994     30     15338.58
1994     31     13571.25
1994     32     11759.89
1994     33      9978.54
1994     34      8406.35
1994     35      6833.17
1994     36      5371.06
1994     37      4082.08
1994     38      3060.31
1994     39      2349.78
1994     40      1762.33
1994     41      1179.89
1994     42       834.63
1994     43       466.35
1994     44       278.21
1994     45       137.10
1994     46        51.04
1994     47        21.02
1994     48         7.00
1994     49         0.00
1994     50         0.00
1994     51         2.00
1994     52         1.00
1994     53         1.00
1994     54         1.00
1994     55+        1.00
1995     12-        0.14
1995     13         6.87
1995     14       160.58
1995     15      1603.65
1995     16      5992.78
1995     17     15683.03
1995     18     30566.97
1995     19     43939.70
1995     20     49528.44
1995     21     47061.11
1995     22     42470.52
1995     23     38123.95
1995     24     32605.24
1995     25     28403.69
1995     26     24120.13
1995     27     21138.74
1995     28     18812.44
1995     29     16008.08
1995     30     13580.76
1995     31     11963.56
1995     32     10537.37
1995     33      8992.17
1995     34      7495.97
1995     35      6243.81
1995     36      5068.66
1995     37      3857.50
1995     38      2729.35
1995     39      2054.26
1995     40      1486.20
1995     41      1064.14
1995     42       684.09
1995     43       427.06
1995     44       262.03
1995     45       109.01
1995     46        55.00
1995     47        19.00
1995     48         3.00
1995     49         0.00
1995     50         2.00
1995     51         0.00
1995     52         0.00
1995     53         0.00
1995     54         0.00
1995     55+        0.00
1996     12-        0.14
1996     13         6.86
1996     14       148.29
1996     15      1506.72
1996     16      5630.03
1996     17     14607.07
1996     18     28464.12
1996     19     40668.17
1996     20     47309.20
1996     21     45372.19
1996     22     40618.18
1996     23     36049.16
1996     24     32020.14
1996     25     27433.11
1996     26     23421.10
1996     27     20111.09
1996     28     17415.07
1996     29     15157.07
1996     30     13064.06
1996     31     10755.05
1996     32      9545.04
1996     33      8251.03
1996     34      6922.03
1996     35      5723.02
1996     36      4777.02
1996     37      3698.02
1996     38      2800.02
1996     39      1948.01
1996     40      1467.01
1996     41       950.01
1996     42       634.01
1996     43       379.01
1996     44       207.01
1996     45       101.01
1996     46        37.00
1996     47        12.00
1996     48         1.00
1996     49         0.00
1996     50         2.00
1996     51         0.00
1996     52         0.00
1996     53         0.00
1996     54         0.00
1996     55+        0.00
1997     12-        0.12
1997     13         5.88
1997     14       129.76
1997     15      1276.26
1997     16      5162.05
1997     17     13351.12
1997     18     25553.23
1997     19     36178.33
1997     20     42409.39
1997     21     42853.38
1997     22     39235.35
1997     23     34790.31
1997     24     30698.28
1997     25     27104.24
1997     26     23467.21
1997     27     19924.18
1997     28     16882.15
1997     29     14632.13
1997     30     12603.11
1997     31     10598.10
1997     32      8760.08
1997     33      7640.07
1997     34      6548.05
1997     35      5879.05
1997     36      4564.05
1997     37      3719.04
1997     38      2776.03
1997     39      2168.02
1997     40      1412.02
1997     41       921.01
1997     42       633.01
1997     43       353.00
1997     44       218.00
1997     45        70.00
1997     46        34.00
1997     47        23.00
1997     48         7.00
1997     49         0.00
1997     50         1.00
1997     51         0.00
1997     52         0.00
1997     53         0.00
1997     54         0.00
1997     55+        0.00
1998     12-        0.10
1998     13         5.19
1998     14       119.14
1998     15      1193.58
1998     16      4605.08
1998     17     12090.20
1998     18     22986.38
1998     19     33575.56
1998     20     39083.65
1998     21     39386.66
1998     22     37470.62
1998     23     34126.57
1998     24     29216.49
1998     25     25864.43
1998     26     22990.38
1998     27     19523.32
1998     28     16601.28
1998     29     14194.24
1998     30     12015.20
1998     31     10237.17
1998     32      8447.14
1998     33      7334.12
1998     34      6075.10
1998     35      5338.09
1998     36      4363.07
1998     37      3464.06
1998     38      2775.05
1998     39      2232.04
1998     40      1506.03
1998     41      1007.02
1998     42       655.01
1998     43       377.00
1998     44       208.01
1998     45       103.00
1998     46        40.00
1998     47        19.00
1998     48         5.00
1998     49         2.00
1998     50         2.00
1998     51         0.00
1998     52         0.00
1998     53         0.00
1998     54         0.00
1998     55+        0.00
1999     12-        0.09
1999     13         4.58
1999     14       100.22
1999     15      1004.11
1999     16      3869.96
1999     17      9749.54
1999     18     19838.68
1999     19     29716.45
1999     20     35015.98
1999     21     35905.57
1999     22     34114.36
1999     23     31710.03
1999     24     29000.16
1999     25     24905.80
1999     26     21627.90
1999     27     19154.45
1999     28     16609.87
1999     29     13684.61
1999     30     11712.07
1999     31      9764.56
1999     32      8367.05
1999     33      6622.92
1999     34      5830.49
1999     35      4865.75
1999     36      4134.44
1999     37      3330.99
1999     38      2589.66
1999     39      2049.68
1999     40      1493.69
1999     41      1066.92
1999     42       618.11
1999     43       409.74
1999     44       202.37
1999     45        74.13
1999     46        40.07
1999     47         8.02
1999     48         9.02
1999     49         2.00
1999     50         2.01
1999     51         1.01
1999     52         0.00
1999     53         1.00
1999     54         0.00
1999     55+        0.00
2000     12-        0.08
2000     13         3.87
2000     14        84.22
2000     15       847.86
2000     16      3643.95
2000     17      9446.60
2000     18     18152.59
2000     19     27579.15
2000     20     34650.57
2000     21     35184.74
2000     22     33703.51
2000     23     31666.07
2000     24     28947.14
2000     25     25643.93
2000     26     21907.79
2000     27     19221.92
2000     28     17017.12
2000     29     14423.46
2000     30     12159.52
2000     31      9910.62
2000     32      8360.23
2000     33      6894.04
2000     34      5531.06
2000     35      4568.97
2000     36      3982.68
2000     37      3186.95
2000     38      2584.63
2000     39      1967.29
2000     40      1438.14
2000     41      1001.18
2000     42       662.44
2000     43       391.86
2000     44       204.45
2000     45        97.22
2000     46        41.09
2000     47         9.02
2000     48         2.01
2000     49         3.01
2000     50         0.00
2000     51         1.01
2000     52         2.01
2000     53         2.01
2000     54         0.00
2000     55+        0.00
2001     12-        0.08
2001     13         4.26
2001     14        94.65
2001     15       878.00
2001     16      3230.00
2001     17      8765.00
2001     18     17201.00
2001     19     24897.00
2001     20     31408.00
2001     21     33733.00
2001     22     32512.00
2001     23     31426.00
2001     24     27807.00
2001     25     25828.00
2001     26     23166.00
2001     27     19134.00
2001     28     16723.00
2001     29     15062.00
2001     30     12388.00
2001     31     10653.00
2001     32      8575.00
2001     33      7333.00
2001     34      5725.00
2001     35      4665.00
2001     36      3889.00
2001     37      3144.00
2001     38      2466.00
2001     39      1908.00
2001     40      1403.00
2001     41      1051.00
2001     42       667.00
2001     43       377.00
2001     44       195.00
2001     45        85.00
2001     46        50.00
2001     47        18.00
2001     48        10.00
2001     49         2.00
2001     50         0.00
2001     51         3.00
2001     52         0.00
2001     53         0.00
2001     54         1.00
2001     55+        1.00
2002     12-        0.08
2002     13         4.18
2002     14        92.94
2002     15       868.79
2002     16      3215.00
2002     17      8554.00
2002     18     17341.00
2002     19     25624.00
2002     20     30862.00
2002     21     33580.00
2002     22     33261.00
2002     23     31527.00
2002     24     29342.00
2002     25     26864.00
2002     26     24173.00
2002     27     21530.00
2002     28     18078.00
2002     29     15840.00
2002     30     14144.00
2002     31     11752.00
2002     32      9472.00
2002     33      7605.00
2002     34      6294.00
2002     35      5075.00
2002     36      3976.00
2002     37      3182.00
2002     38      2544.00
2002     39      2021.00
2002     40      1488.00
2002     41       989.00
2002     42       663.00
2002     43       382.00
2002     44       201.00
2002     45        74.00
2002     46        46.00
2002     47        15.00
2002     48         2.00
2002     49         2.00
2002     50         2.00
2002     51         1.00
2002     52         0.00
2002     53         0.00
2002     54         0.00
2002     55+        1.00
2003     12-        0.08
2003     13         3.98
2003     14        88.88
2003     15       841.65
2003     16      3274.10
2003     17      8132.61
2003     18     16250.18
2003     19     25988.26
2003     20     32583.59
2003     21     33822.03
2003     22     33731.78
2003     23     33001.76
2003     24     30512.83
2003     25     28307.70
2003     26     25524.96
2003     27     22729.20
2003     28     19921.39
2003     29     17249.96
2003     30     15294.52
2003     31     13050.28
2003     32     10542.31
2003     33      8690.16
2003     34      6843.02
2003     35      5602.58
2003     36      4419.29
2003     37      3448.59
2003     38      2598.23
2003     39      2032.65
2003     40      1547.30
2003     41      1050.92
2003     42       716.99
2003     43       400.11
2003     44       219.61
2003     45        99.28
2003     46        44.12
2003     47        12.03
2003     48         4.01
2003     49         3.01
2003     50         0.00
2003     51         0.00
2003     52         3.01
2003     53         0.00
2003     54         0.00
2003     55+        2.00
2004     12-        0.08
2004     13         4.14
2004     14        91.97
2004     15       854.74
2004     16      3206.88
2004     17      8506.20
2004     18     16400.51
2004     19     25112.35
2004     20     33124.03
2004     21     36128.28
2004     22     34833.29
2004     23     33864.31
2004     24     32078.81
2004     25     29679.42
2004     26     26648.08
2004     27     24046.07
2004     28     21285.56
2004     29     18351.52
2004     30     16062.48
2004     31     13806.53
2004     32     11760.22
2004     33      9466.16
2004     34      7832.12
2004     35      6192.08
2004     36      4866.99
2004     37      3810.74
2004     38      2795.61
2004     39      2091.44
2004     40      1657.10
2004     41      1097.38
2004     42       728.24
2004     43       447.37
2004     44       230.71
2004     45       106.33
2004     46        52.16
2004     47        22.06
2004     48        10.03
2004     49         4.01
2004     50         2.01
2004     51         1.00
2004     52         0.00
2004     53         0.00
2004     54         0.00
2004     55+        0.00
2005     12-        0.07
2005     13         3.52
2005     14        78.31
2005     15       738.11
2005     16      2913.09
2005     17      7698.72
2005     18     15676.12
2005     19     23538.23
2005     20     30395.91
2005     21     34229.22
2005     22     34851.74
2005     23     32630.34
2005     24     32084.01
2005     25     29814.49
2005     26     27147.01
2005     27     24059.50
2005     28     21915.29
2005     29     19406.18
2005     30     16979.28
2005     31     14741.85
2005     32     12389.12
2005     33     10508.56
2005     34      8549.79
2005     35      6664.20
2005     36      5277.84
2005     37      3971.66
2005     38      3135.62
2005     39      2217.40
2005     40      1634.98
2005     41      1157.81
2005     42       737.79
2005     43       488.19
2005     44       251.61
2005     45       102.25
2005     46        57.13
2005     47        22.05
2005     48         9.02
2005     49         6.02
2005     50         1.00
2005     51         1.01
2005     52         0.00
2005     53         1.00
2005     54         1.01
2005     55+        0.00
2006     12-        0.08
2006     13         3.82
2006     14        83.84
2006     15       755.20
2006     16      2735.24
2006     17      7112.24
2006     18     15110.49
2006     19     24134.10
2006     20     30742.18
2006     21     34550.88
2006     22     37045.58
2006     23     36571.49
2006     24     34106.87
2006     25     32801.89
2006     26     30056.62
2006     27     26909.43
2006     28     24451.82
2006     29     21801.77
2006     30     19449.41
2006     31     16655.02
2006     32     13946.84
2006     33     11885.13
2006     34      9966.75
2006     35      7980.22
2006     36      6364.53
2006     37      4570.44
2006     38      3358.67
2006     39      2556.84
2006     40      1699.88
2006     41      1158.64
2006     42       832.90
2006     43       473.08
2006     44       278.63
2006     45       116.26
2006     46        57.13
2006     47        22.05
2006     48         8.02
2006     49         7.01
2006     50         1.00
2006     51         0.00
2006     52         4.00
2006     53         2.00
2006     54         0.00
2006     55+        0.00
2007     12-        0.07
2007     13         3.51
2007     14        78.64
2007     15       733.52
2007     16      2852.09
2007     17      7104.16
2007     18     14551.06
2007     19     23348.84
2007     20     30901.97
2007     21     33855.28
2007     22     36179.24
2007     23     37519.09
2007     24     36494.91
2007     25     33586.70
2007     26     30781.71
2007     27     28253.31
2007     28     25027.42
2007     29     22626.30
2007     30     20451.66
2007     31     17900.21
2007     32     14867.74
2007     33     12796.32
2007     34     10399.20
2007     35      8770.73
2007     36      6778.47
2007     37      5219.14
2007     38      3686.87
2007     39      2776.92
2007     40      1927.11
2007     41      1325.84
2007     42       781.67
2007     43       553.18
2007     44       293.63
2007     45       117.25
2007     46        50.11
2007     47        20.04
2007     48        18.04
2007     49         8.02
2007     50        11.03
2007     51         3.01
2007     52         0.00
2007     53         0.00
2007     54         0.00
2007     55+        3.00
2008     12-        0.08
2008     13         4.49
2008     14       101.23
2008     15       876.02
2008     16      2896.39
2008     17      7363.70
2008     18     14602.17
2008     19     22810.44
2008     20     30820.34
2008     21     35859.72
2008     22     37672.09
2008     23     38934.44
2008     24     40123.65
2008     25     38002.71
2008     26     33058.51
2008     27     30649.03
2008     28     28054.20
2008     29     24980.48
2008     30     22411.70
2008     31     19679.62
2008     32     17147.91
2008     33     14626.22
2008     34     12068.46
2008     35      9935.48
2008     36      8343.53
2008     37      6118.38
2008     38      4560.48
2008     39      3187.93
2008     40      2193.08
2008     41      1522.84
2008     42       853.59
2008     43       527.99
2008     44       306.57
2008     45       145.27
2008     46        73.14
2008     47        33.06
2008     48        25.05
2008     49         7.02
2008     50         3.00
2008     51         1.01
2008     52         0.00
2008     53         3.01
2008     54         1.00
2008     55+        4.00
2009     12-        0.08
2009     13         4.15
2009     14        89.27
2009     15       791.00
2009     16      2734.62
2009     17      6763.43
2009     18     13476.77
2009     19     20720.01
2009     20     27437.36
2009     21     32629.13
2009     22     36827.22
2009     23     38314.74
2009     24     38566.16
2009     25     38911.75
2009     26     35827.54
2009     27     31207.73
2009     28     28984.97
2009     29     26169.22
2009     30     23500.71
2009     31     20826.19
2009     32     18304.93
2009     33     15526.24
2009     34     13145.21
2009     35     10809.26
2009     36      8882.01
2009     37      6947.74
2009     38      5025.49
2009     39      3668.19
2009     40      2519.26
2009     41      1673.83
2009     42      1051.78
2009     43       587.00
2009     44       288.49
2009     45       174.30
2009     46        79.14
2009     47        24.04
2009     48         8.02
2009     49        12.02
2009     50         9.02
2009     51         1.00
2009     52         2.00
2009     53         2.00
2009     54         1.00
2009     55+        1.00
2010     12-        5.01
2010     13        15.02
2010     14       126.20
2010     15       638.03
2010     16      2329.75
2010     17      5906.51
2010     18     11525.55
2010     19     18196.28
2010     20     23814.33
2010     21     28856.44
2010     22     33011.13
2010     23     36452.67
2010     24     37547.43
2010     25     37251.95
2010     26     36114.12
2010     27     32952.03
2010     28     29161.94
2010     29     26535.71
2010     30     24061.72
2010     31     21245.19
2010     32     18400.62
2010     33     15950.67
2010     34     13573.85
2010     35     11407.36
2010     36      9253.89
2010     37      7022.31
2010     38      5474.81
2010     39      3883.25
2010     40      2764.45
2010     41      1779.86
2010     42      1095.76
2010     43       626.01
2010     44       345.55
2010     45       160.26
2010     46        72.12
2010     47        53.08
2010     48        24.04
2010     49        17.02
2010     50         7.01
2010     51        13.02
2010     52         1.00
2010     53         4.00
2010     54         2.00
2010     55+       10.02
2011     12-        6.01
2011     13        26.04
2011     14       109.17
2011     15       609.96
2011     16      2167.41
2011     17      5296.35
2011     18     10733.92
2011     19     16807.48
2011     20     22428.34
2011     21     27296.01
2011     22     30769.49
2011     23     34794.83
2011     24     37320.81
2011     25     37600.25
2011     26     36241.11
2011     27     34393.19
2011     28     31255.25
2011     29     27448.25
2011     30     24944.31
2011     31     22598.61
2011     32     19757.14
2011     33     16913.65
2011     34     14398.69
2011     35     12394.53
2011     36     10260.17
2011     37      7834.34
2011     38      6033.51
2011     39      4460.03
2011     40      3047.80
2011     41      1970.10
2011     42      1255.98
2011     43       675.07
2011     44       356.56
2011     45       186.30
2011     46        74.12
2011     47        51.08
2011     48        17.02
2011     49        22.03
2011     50        10.02
2011     51         3.01
2011     52         8.01
2011     53         2.00
2011     54         4.01
2011     55+       13.02
2012     12-        2.01
2012     13        21.03
2012     14       140.21
2012     15       620.91
2012     16      2203.25
2012     17      5074.47
2012     18     10030.77
2012     19     16380.13
2012     20     21840.17
2012     21     26723.36
2012     22     30279.61
2012     23     34388.65
2012     24     37813.70
2012     25     39461.13
2012     26     37804.69
2012     27     35162.79
2012     28     33928.97
2012     29     31004.67
2012     30     26842.54
2012     31     24020.38
2012     32     20801.64
2012     33     18065.61
2012     34     15565.93
2012     35     13461.83
2012     36     11037.26
2012     37      8494.52
2012     38      6379.40
2012     39      4677.89
2012     40      3363.96
2012     41      2184.22
2012     42      1357.00
2012     43       718.06
2012     44       398.58
2012     45       215.32
2012     46        90.14
2012     47        40.05
2012     48        36.05
2012     49        17.02
2012     50        15.02
2012     51        13.02
2012     52         5.01
2012     53        12.02
2012     54         1.01
2012     55+       11.02
2013     12-        1.00
2013     13        24.03
2013     14       120.17
2013     15       618.85
2013     16      2081.84
2013     17      4666.37
2013     18      9028.33
2013     19     14402.68
2013     20     20240.65
2013     21     24083.90
2013     22     28528.97
2013     23     31691.29
2013     24     34601.27
2013     25     37155.75
2013     26     36522.89
2013     27     35090.94
2013     28     32802.81
2013     29     30585.78
2013     30     28147.45
2013     31     24028.83
2013     32     20909.56
2013     33     18333.05
2013     34     15867.67
2013     35     13591.57
2013     36     11189.29
2013     37      8955.23
2013     38      6734.20
2013     39      4860.64
2013     40      3392.63
2013     41      2380.25
2013     42      1382.89
2013     43       804.10
2013     44       386.53
2013     45       213.29
2013     46       100.14
2013     47        42.06
2013     48        23.03
2013     49        16.02
2013     50        18.03
2013     51        10.02
2013     52         3.00
2013     53         3.01
2013     54         4.00
2013     55+       13.02
